country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
Germany,1963,1.883,36.949,51.076,7.209,8.992,7.118,,,,,,,,,,,,,,,,,,1998.747,26621.299,,,,,,,,,,,,,,,,,,,,,,,,,993706255420.0,,,,,,,,21.322,283.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.271,1149.048,,,,,,,,,,,75080752.0,,,,,,,,,,,,,,,,,,,,,,
Germany,1964,0.783,15.655,55.252,11.781,4.246,3.663,,,,,,,,,,,,,,,,,,2014.402,26618.309,,,,,,,,,,,,,,,,,,,,,,,,,1054006832244.0,,,,,,,,33.103,437.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.935,1188.399,,,,,,,,,,,75677304.0,,,,,,,,,,,,,,,,,,,,,,
Germany,1965,-4.621,-93.085,50.9,16.85,2.987,2.687,,,,,,,,,,,,,63.022,,1869.477,,24515.162,1921.317,25194.942,,,,,,16.212,0.117,,,0.0,16.212,0.0,0.0,,,2.678,38899.259,,98.471,,2921.024,38304.481,,,1107504056342.0,,,1.044,,30.976,,406.196,49.953,655.047,,,1.518,,45.034,212.597,590.547,,16.329,214.131,,1.529,,45.359,594.809,,,,,0.011,,0.325,1.534,4.262,,,34.405,,1020.57,,13383.123,92.621,1214.579,,0.0,,0.0,,0.0,,,0.0,,76258032.0,2966.381,212.597,,,1.518,,45.034,590.547,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0
Germany,1966,-4.432,-85.146,25.053,12.515,-0.201,-0.186,0.252,7.462,,,,,,,,,,-6.64,58.69,-124.137,1745.339,,22720.003,1836.171,23902.389,,,,,,17.534,0.265,,,0.0,17.534,0.0,0.0,,,2.608,38712.053,0.116,98.337,3.38,2924.404,38068.475,,,1140349172772.0,,20.191,1.252,6.254,37.23,,484.642,62.467,813.168,,8.153,1.638,3.672,48.706,228.249,634.026,,17.799,231.699,9.001,1.663,4.083,49.442,643.608,,,,126.496,0.025,0.411,0.736,3.45,9.582,,11.882,38.396,121.262,1141.832,,14863.831,92.435,1203.278,,0.0,,0.0,0.0,0.0,,,0.0,,76819568.0,2973.843,228.249,,8.153,1.638,3.672,48.706,634.026,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1967,-7.083,-130.055,30.751,19.209,0.742,0.686,-0.251,-7.469,,,,,,,,,,-3.669,56.679,-64.035,1681.304,,21734.302,1706.117,22055.031,,,,,,16.652,1.225,,,0.0,16.652,0.0,0.0,,,2.593,38346.425,-0.263,98.326,-7.687,2916.717,37704.509,,,1143923057487.0,,28.898,1.618,10.759,47.989,,620.352,81.677,1055.837,,-5.028,1.559,-2.449,46.256,215.265,597.959,,17.877,231.101,0.44,1.674,0.218,49.659,641.947,,,,362.264,0.115,2.667,3.403,15.836,43.988,,3.993,40.029,45.59,1187.422,,15349.855,93.121,1203.785,,0.0,,0.0,0.0,0.0,,,0.0,,77357248.0,2966.374,215.265,,-5.028,1.559,-2.449,46.256,597.959,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1968,1.274,21.741,55.349,45.207,0.687,0.64,6.773,200.905,,,,,,,,,,1.435,53.846,24.135,1705.439,,21907.543,1727.857,22195.503,,,,,,16.899,1.766,,,0.0,16.899,0.0,0.0,,,2.63,40685.852,6.813,98.363,198.717,3115.434,40019.872,,,1204136536923.0,,64.351,2.49,30.881,78.87,,1013.136,126.884,1629.909,,1.481,1.482,0.685,46.942,217.079,602.998,,18.665,239.765,4.406,1.637,2.188,51.847,666.013,,,,44.163,0.155,1.503,4.906,22.685,63.015,,12.102,42.027,143.701,1331.123,,17099.192,93.761,1204.426,,0.0,,0.0,0.0,0.0,,,0.0,,77847176.0,3167.279,217.079,,1.481,1.482,0.685,46.942,602.998,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1969,1.633,28.222,43.221,54.84,-1.253,-1.175,7.885,249.747,,,,,,,,,,2.962,51.389,50.521,1755.96,,22437.322,1756.079,22438.821,,,,,,13.713,4.937,,,0.0,13.713,0.0,0.0,,,2.662,43662.053,8.018,98.484,249.787,3365.221,43000.11,,,1283751440208.0,,42.407,3.287,33.447,112.316,,1435.157,181.724,2322.032,,-18.85,1.115,-8.849,38.093,175.228,486.745,,18.65,238.312,-0.078,1.516,-0.04,51.807,661.978,,,,179.558,0.401,8.808,13.714,63.084,175.233,,12.457,43.808,165.819,1496.942,,19127.631,92.587,1183.051,,0.0,,0.0,0.0,0.0,,,0.0,,78260760.0,3417.025,175.228,,-18.85,1.115,-8.849,38.093,486.745,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1970,0.893,15.685,-33.894,-61.594,-4.221,-3.908,5.563,190.08,,,,,,,,,,-1.251,48.072,-21.962,1733.998,,22067.131,1771.764,22547.729,,,,,,17.534,6.494,,,0.92,18.454,0.0,0.0,,,2.684,45904.547,5.129,98.079,172.588,3537.809,45022.672,,,1343859724428.0,,42.221,4.428,47.421,159.738,,2032.845,120.13,1528.789,,27.857,1.35,10.612,48.705,223.136,619.823,,24.948,317.488,33.764,1.921,17.492,69.299,881.912,,,,31.537,0.5,4.325,18.039,82.644,229.566,,9.829,45.579,147.129,1644.07,,20922.696,88.679,1128.54,,11.708,,0.071,2.556,2.556,,,32.523,,78578384.0,3607.105,234.844,,34.566,1.421,13.167,51.26,652.346,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1971,-0.58,-10.276,23.198,27.868,-1.443,-1.279,0.922,33.254,,,,,,,,,,-4.303,45.583,-74.618,1659.38,,21060.831,1761.488,22356.77,,,,,,13.455,6.216,,,1.001,14.456,0.0,0.0,,,2.631,46203.359,1.276,98.423,45.131,3582.939,45474.586,,,1383509096813.0,,32.107,5.797,51.287,211.025,,2678.323,147.997,1878.378,,-23.261,1.027,-11.329,37.376,170.773,474.37,,20.672,262.371,-17.138,1.577,-11.876,57.423,728.81,,,,-4.281,0.474,-0.772,17.267,78.893,219.148,,4.164,47.043,68.461,1712.532,,21735.432,87.4,1109.273,,12.705,8.805,0.076,0.225,2.781,,,35.292,,78789928.0,3640.359,183.478,,-21.662,1.103,-11.104,40.156,509.661,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1972,-5.073,-89.354,19.722,29.188,-4.205,-3.675,3.475,126.506,,,,,,,,,,-2.382,43.003,-39.519,1619.861,,20530.101,1672.134,21192.589,,,,,,13.206,9.522,,,1.019,14.225,0.0,0.0,,,2.615,47741.16,3.292,98.249,117.966,3700.905,46905.185,,,1440601427488.0,,29.475,7.253,62.2,273.224,,3462.842,177.186,2245.648,,-1.853,0.974,-0.692,36.683,167.371,464.92,,23.747,300.964,14.872,1.751,8.54,65.963,836.013,,,,53.185,0.702,9.183,26.45,120.682,335.227,,5.564,47.993,95.285,1807.816,,22912.242,83.724,1061.122,,12.912,1.77,0.075,0.049,2.83,,,35.866,,78901832.0,3766.865,180.283,,-1.602,1.049,-0.643,39.513,500.786,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1973,-1.556,-26.023,11.958,21.189,-6.904,-5.78,5.75,216.6,,,,,,,,,,0.325,40.797,5.268,1625.13,,20588.881,1646.111,20854.679,,,,,,15.229,12.106,,,1.053,16.283,0.0,0.0,,,2.645,50466.761,5.504,98.02,203.706,3904.611,49467.755,,,1505896496280.0,,28.953,8.845,79.106,352.331,,4463.7,198.374,2513.218,,15.323,1.062,5.621,42.304,192.943,535.953,,28.389,359.656,19.548,1.98,12.894,78.857,999.046,,,,27.137,0.844,7.178,33.628,153.372,426.033,,6.601,48.379,119.332,1927.148,,24415.173,77.944,987.481,,13.342,3.372,0.073,0.095,2.925,,,37.061,,78932456.0,3983.465,206.285,,14.467,1.135,5.716,45.229,573.014,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1974,-0.544,-8.955,3.863,7.662,-6.819,-5.315,-1.755,-69.909,,,,,,,,,,0.43,41.704,6.99,1632.119,,20683.368,1637.156,20747.184,,,,,,17.638,14.459,,,1.076,18.714,0.0,0.0,,,2.577,49595.315,-2.131,97.645,-83.2,3821.412,48427.586,,,1518360882236.0,,25.1,11.263,88.434,440.765,,5585.684,206.037,2611.044,,15.816,1.252,6.691,48.995,223.523,620.897,,33.173,420.396,16.855,2.355,13.291,92.148,1167.768,,,,19.437,1.026,6.536,40.164,183.235,508.985,,-9.269,44.679,-178.624,1748.524,,22158.534,72.629,920.41,,13.639,2.198,0.076,0.064,2.99,,,37.886,,78909808.0,3913.557,237.162,,14.935,1.328,6.755,51.984,658.783,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1975,0.948,15.527,-7.176,-14.785,-7.174,-5.21,-3.934,-153.954,,,,,,,,,,-9.408,39.328,-153.551,1478.568,,18750.241,1652.684,20958.238,,,,,,17.059,24.138,,,1.125,18.184,0.0,0.0,,,2.49,47676.792,-4.694,96.873,-179.367,3642.045,46186.002,,,1510149863725.0,,5.531,12.372,24.379,465.143,,5898.646,191.252,2425.331,,-3.283,1.26,-1.608,47.386,216.333,600.924,,42.322,536.697,27.578,3.127,25.412,117.561,1490.828,,,,66.941,1.783,26.886,67.05,306.102,850.284,,-2.871,45.173,-50.194,1698.33,,21537.115,67.419,854.965,,14.263,4.503,0.083,0.135,3.124,,,39.619,,78856032.0,3759.603,230.595,,-2.835,1.344,-1.474,50.511,640.543,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1976,1.043,17.234,3.115,5.958,-3.795,-2.559,6.717,252.527,,,,,,,,,,5.564,38.903,82.271,1560.839,,19812.208,1669.918,21196.761,,,,,,13.847,29.533,,,1.278,15.125,0.0,0.0,,,2.534,50927.144,6.756,96.908,246.039,3888.084,49352.598,,,1583048312626.0,,5.836,12.27,27.145,492.289,,6248.77,197.21,2503.242,,-18.83,0.959,-8.923,38.463,175.762,488.228,,44.658,566.851,5.519,3.092,6.488,124.049,1574.588,,,,22.351,2.045,14.986,82.036,374.871,1041.309,,8.045,45.735,136.623,1834.953,,23291.62,64.861,823.294,,16.218,13.601,0.088,0.425,3.549,,,45.05,,78781744.0,4012.129,191.98,,-16.824,1.047,-8.498,42.013,533.278,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1977,-2.623,-43.804,-0.58,-1.144,-1.954,-1.268,-0.276,-11.071,,,,,,,,,,-3.962,37.465,-61.837,1499.002,,19050.128,1626.113,20665.506,,,,,,17.582,41.255,,,1.247,18.829,0.0,0.0,,,2.457,50847.563,-1.387,95.829,-53.921,3834.162,48726.558,,,1628636027001.0,,6.196,13.066,30.503,522.791,,6643.914,196.066,2491.71,,26.976,1.221,10.376,48.839,223.443,620.677,,60.084,763.576,34.543,4.171,42.851,166.899,2121.046,,,,39.691,2.864,32.561,114.597,524.29,1456.363,,-1.231,45.297,-22.587,1812.366,,23032.516,63.593,808.172,,15.842,-2.434,0.087,-0.086,3.463,,,44.006,,78687320.0,4001.058,239.286,,24.492,1.307,10.29,52.302,664.683,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1978,-0.583,-9.481,3.39,6.647,-6.273,-3.989,3.616,144.661,,,,,,,,,,1.3,36.628,19.48,1518.483,,19325.627,1616.633,20574.759,,,,,,18.362,43.873,,,1.317,19.68,0.0,0.0,,,2.476,52762.252,3.522,95.742,135.025,3969.187,50515.541,,,1674283089078.0,,7.198,13.518,37.632,560.423,,7132.469,202.712,2579.906,,4.437,1.23,2.167,51.006,233.695,649.153,,63.553,808.83,5.774,4.258,9.636,176.535,2246.753,,,,6.346,2.94,7.272,121.87,558.368,1551.024,,4.299,45.596,77.913,1890.278,,24057.444,59.604,758.573,,16.767,5.686,0.088,0.197,3.66,,,46.576,,78573584.0,4145.719,250.462,,4.519,1.319,2.364,54.666,695.728,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1979,2.898,46.854,0.144,0.292,-5.678,-3.384,5.552,230.187,,,,,,,,,,5.815,36.719,88.295,1606.778,,20484.655,1663.486,21207.615,,,,,,18.384,52.064,,,1.443,19.827,0.0,0.0,,,2.513,55787.965,5.216,95.436,207.025,4176.212,53242.088,,,1741603218060.0,,10.538,14.157,59.055,619.478,,7897.667,203.005,2588.086,,0.117,1.167,0.06,51.066,234.372,651.033,,71.891,916.531,13.12,4.564,23.162,199.697,2545.921,,,,18.67,3.305,22.753,144.622,663.758,1843.775,,3.157,44.561,59.675,1949.953,,24859.767,56.219,716.736,,18.401,9.553,0.092,0.35,4.009,,,51.113,,78438168.0,4375.906,252.772,,0.749,1.259,0.409,55.075,702.146,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1980,-3.569,-59.378,-8.96,-18.189,5.252,2.952,-3.296,-144.226,,,,,,,,,,2.302,38.844,36.983,1643.761,,20997.663,1604.109,20491.121,,,,,,19.069,55.589,,,1.966,21.035,0.0,0.0,,,2.402,54056.102,-3.768,94.97,-157.375,4018.837,51337.223,,,1761467946288.0,,-1.412,14.432,-8.749,610.729,,7801.551,184.816,2360.861,,3.729,1.252,1.904,52.97,243.592,676.645,,76.624,978.811,6.584,5.03,13.148,212.846,2718.923,,,,6.771,3.649,9.792,154.414,710.102,1972.508,,-9.519,41.694,-185.609,1764.344,,22538.008,59.172,755.871,,25.117,36.232,0.129,1.453,5.462,,,69.77,,78283104.0,4231.679,268.709,,6.095,1.381,3.357,58.432,746.415,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1981,7.921,127.058,2.44,4.51,-3.493,-2.067,-3.135,-132.677,,,,,,,,,,1.676,40.774,27.551,1671.312,,21397.512,1731.166,22163.793,,,,,,19.915,65.533,,,1.804,21.719,0.0,0.0,,,2.318,52478.741,-4.036,94.087,-162.199,3856.639,49375.81,,,1768196471990.0,,-4.387,14.246,-26.79,583.939,,7476.062,189.326,2423.902,,4.434,1.35,2.349,55.319,254.964,708.233,,87.252,1117.07,13.87,5.913,29.521,242.367,3102.974,,,,17.888,4.441,27.622,182.036,839.007,2330.576,,-9.236,39.068,-162.96,1601.384,,20502.236,57.105,731.108,,23.099,-8.24,0.122,-0.45,5.012,,,64.165,,78107856.0,4099.002,278.063,,3.249,1.472,1.899,60.33,772.398,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1982,0.436,7.55,-12.213,-23.123,-5.556,-3.173,-3.543,-145.24,,,,,,,,,,-2.383,41.264,-39.833,1631.48,,20936.281,1738.716,22312.399,,,,,,19.738,74.426,,,1.799,21.537,0.0,0.0,,,2.255,50737.382,-4.393,93.258,-169.437,3687.202,47316.697,,,1753143253080.0,,-7.206,13.705,-42.077,541.861,,6953.543,166.202,2132.824,,-0.887,1.387,-0.491,54.828,253.291,703.588,,95.963,1231.46,9.984,6.742,24.197,266.564,3420.726,,,,13.57,5.229,24.703,206.739,955.085,2653.017,,-5.466,38.289,-87.527,1513.858,,19426.873,53.932,692.098,,23.084,-0.301,0.126,-0.015,4.997,,,64.121,,77926016.0,3953.762,276.375,,-0.838,1.513,-0.506,59.825,767.709,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1983,-5.512,-95.846,10.536,17.511,-3.53,-1.904,1.419,56.095,,,,,,,,,,3.646,42.17,59.487,1690.967,,21743.139,1642.871,21124.678,,,,,,18.712,78.063,,,1.54,20.252,0.0,0.0,,,2.247,51560.317,1.344,93.189,49.56,3736.762,48048.755,,,1784298600200.0,,3.964,14.049,21.482,563.343,,7243.698,183.713,2362.254,,-5.198,1.296,-2.85,51.978,240.606,668.352,,98.315,1264.176,2.451,6.811,6.535,273.098,3511.604,,,,4.887,5.408,10.103,216.842,1003.765,2788.238,,-2.075,36.97,-31.41,1482.448,,19061.917,52.029,669.005,,19.805,-14.375,0.107,-0.718,4.278,,,55.014,,77770208.0,4009.857,260.411,,-5.964,1.403,-3.568,56.256,723.366,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1984,1.215,19.957,-1.735,-3.188,-2.17,-1.129,3.664,146.91,,,,,,,,,,3.21,41.986,54.277,1745.244,,22466.454,1662.828,21405.494,,,,,,18.479,104.317,,,1.643,20.122,0.0,0.0,,,2.266,53509.836,1.99,91.684,74.344,3811.106,49060.158,,,1834585164008.0,,4.43,14.153,24.958,588.301,,7573.177,180.526,2323.895,,-1.244,1.235,-0.647,51.331,237.881,660.782,,124.439,1601.898,26.572,8.316,72.566,345.664,4449.72,,,,33.632,6.971,72.928,289.77,1342.867,3730.189,,-0.33,35.546,-4.891,1477.557,,19020.527,50.9,655.23,,21.15,6.668,0.11,0.285,4.564,,,58.749,,77682296.0,4156.767,259.031,,-0.643,1.345,-0.361,55.895,719.531,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Germany,1985,3.956,65.788,-5.234,-9.448,2.218,1.129,2.922,121.48,,,,,,,,,59.877,-0.53,40.577,-9.246,1735.998,4027.205,22344.758,1728.615,22249.711,,,312.88,350.46,27.985,17.401,138.641,9.595,,1.644,19.045,0.0,0.0,522.534,,2.282,55067.052,0.764,89.762,29.129,3840.234,49429.213,4510.913,67.069,1874769860631.0,5.356,-1.158,13.592,-6.81,581.491,360.206,7484.618,171.077,2202.001,3.33,-5.836,1.13,-2.996,48.335,223.971,622.142,30.177,157.686,2029.636,26.717,10.238,92.352,438.016,5637.883,,,26.532,32.904,9.002,95.345,385.114,1784.505,4956.961,1.836,3.058,35.593,45.184,1522.741,123.501,19599.836,52.029,669.682,,21.161,0.066,0.107,0.003,4.567,,0.315,58.781,6725.747,77691592.0,4278.247,245.132,3.645,-5.355,1.237,-2.993,52.902,680.922,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Germany,1986,-3.446,-59.566,-18.077,-30.926,-1.22,-0.635,-0.826,-35.356,,,,,,,,,60.225,-5.508,38.662,-95.622,1640.377,4052.534,21082.886,1669.049,21451.385,,,315.312,358.766,29.811,18.572,130.489,13.643,,1.596,20.169,0.0,0.001,523.557,,2.214,54531.576,-0.412,90.137,-15.833,3824.401,49152.95,4611.025,68.525,1916181399645.0,5.694,-0.291,13.665,-1.691,579.801,383.145,7451.87,140.152,1801.291,3.547,6.732,1.216,3.254,51.589,238.696,663.044,28.776,150.658,1936.32,-4.457,9.863,-19.523,418.494,5378.67,,,24.924,-5.88,8.543,-22.644,362.47,1677.104,4658.627,2.606,5.351,37.81,81.479,1604.221,175.346,20618.193,51.394,660.54,,20.507,-2.948,0.104,-0.135,4.432,,0.305,56.964,6728.994,77806136.0,4242.891,259.215,3.852,5.901,1.32,3.122,56.024,720.043,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.003,0.003,0.013,0.036
Germany,1987,-3.174,-52.983,12.24,17.154,-7.408,-3.807,0.838,35.575,,,,,,,,,57.937,-0.411,38.183,-6.745,1633.631,3954.061,20939.78,1616.066,20714.617,,,308.479,355.246,32.956,20.343,141.725,13.811,,1.446,21.791,0.0,0.002,532.442,,2.2,54841.067,-0.004,89.384,-0.142,3824.259,49019.068,4553.517,66.72,1945055844046.0,6.19,8.419,14.693,48.816,628.617,422.428,8057.572,157.306,2016.33,3.821,9.536,1.321,4.919,56.508,260.755,724.319,30.711,163.516,2095.934,8.535,10.616,35.717,454.211,5822.042,,,26.618,8.611,9.201,31.211,393.681,1816.621,5046.172,2.594,-2.631,36.509,-42.213,1562.008,177.028,20021.716,47.587,609.962,,18.533,-9.384,0.094,-0.416,4.016,,0.272,51.48,6824.802,78015744.0,4278.467,279.313,4.093,8.044,1.415,4.506,60.53,775.87,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.003,0.006,0.026,0.071
Germany,1988,-0.771,-12.467,-6.943,-10.921,5.36,2.551,0.319,13.652,,,,,,,,,56.486,-1.178,37.613,-19.236,1614.395,3963.668,20616.11,1603.599,20478.223,,,310.385,355.32,33.141,20.079,156.82,11.794,,1.638,21.725,0.0,0.008,549.492,,2.135,54811.068,-0.735,88.445,-28.096,3796.163,48477.627,4537.495,64.663,2009989504148.0,6.031,-1.554,14.418,-9.766,618.851,423.216,7902.841,146.384,1869.351,3.654,-1.296,1.3,-0.732,55.776,256.417,712.27,32.493,178.545,2280.053,9.191,11.555,41.749,495.959,6333.485,,,28.539,10.651,10.149,41.931,435.611,2002.617,5562.83,2.146,0.058,36.414,0.905,1562.913,150.611,19958.675,50.137,640.262,,20.916,13.282,0.106,0.533,4.55,,0.298,58.1,7017.104,78307520.0,4292.119,277.435,3.954,-0.301,1.406,-0.182,60.348,770.654,0.0,,0.0,0.0,0.0,0.0,0.0,0.001,300.0,0.001,0.017,0.022,0.102,0.284
Germany,1989,-4.583,-73.488,4.658,6.818,-3.945,-1.978,-1.062,-45.586,,,,,,,,,55.924,1.592,38.622,25.702,1640.097,3980.458,20850.4,1530.111,19452.138,,,313.104,362.116,38.575,18.244,161.671,10.437,,1.749,20.019,0.0,0.026,559.873,,2.046,53985.716,-1.431,88.115,-54.321,3741.841,47569.628,4603.542,64.678,2075675215202.0,6.89,2.344,14.915,14.507,633.358,490.4,8051.818,153.202,1947.647,3.259,-9.142,1.193,-5.099,50.677,231.931,644.252,32.452,181.69,2309.805,1.761,11.885,8.735,504.695,6416.131,,,28.876,3.093,10.575,13.475,449.086,2055.306,5709.188,1.864,-6.048,34.578,-94.53,1468.383,132.684,18667.41,48.159,612.246,,22.238,6.801,0.114,0.309,4.859,,0.312,61.773,7117.605,78660304.0,4246.533,254.499,3.576,-7.854,1.309,-4.74,55.608,706.943,0.0,,0.0,0.0,0.0,0.0,0.0,0.005,225.0,0.002,0.05,0.072,0.331,0.918
Germany,1990,-4.962,-75.929,-1.93,-2.956,-5.401,-2.601,-1.571,-66.715,0.293,20.239,,0.0,,0.0,0.0,,56.699,-6.732,36.597,-110.407,1529.691,3921.877,19349.968,1454.182,18394.796,547.75,1.6,310.04,375.25,40.46,17.43,152.47,24.75,0.0,1.6,19.1,0.0,0.07,546.82,,2.074,52872.95,-1.015,88.613,-37.971,3703.87,46852.418,4746.756,68.624,2015547584054.0,7.399,0.557,15.237,3.525,636.883,511.802,8056.316,150.246,1900.553,3.188,-4.981,1.152,-2.524,48.153,220.482,609.113,31.376,171.57,2170.289,-5.695,11.387,-28.744,475.95,6020.574,0.17,0.93,27.883,-5.673,10.135,-25.475,423.611,1928.682,5358.509,4.526,4.693,36.779,68.91,1537.293,313.077,19446.135,45.558,576.293,0.0,20.239,-17.966,0.095,-0.873,3.986,0.0,0.293,50.423,6917.045,79053984.0,4179.817,241.607,3.493,-5.879,1.252,-3.269,52.339,662.066,0.0,,0.0,0.003,0.003,0.0,0.035,0.013,173.077,0.005,0.125,0.197,0.885,2.495
Germany,1991,-15.105,-219.651,2.467,3.707,-1.121,-0.511,-2.43,-101.576,0.349,23.525,,0.0,0.0,0.0,0.0,,57.419,-12.166,32.945,-186.096,1343.595,3870.509,16902.532,1234.531,15530.48,535.26,1.87,307.67,371.62,36.11,14.89,147.23,27.84,0.0,1.87,16.98,0.0,0.22,535.83,,1.905,51304.553,-2.253,88.774,-83.465,3620.406,45544.945,4675.005,69.354,2140549465365.0,6.739,5.073,16.409,32.309,669.193,454.266,8418.497,153.953,1936.737,2.779,-8.566,1.08,-4.125,44.028,187.317,553.873,30.646,164.21,2065.773,-3.805,11.226,-18.111,457.839,5759.649,-0.106,-0.57,27.477,-3.344,10.04,-14.167,409.445,1852.163,5150.843,5.196,4.574,39.419,70.321,1607.615,350.229,20223.916,45.048,566.701,0.0,23.525,2.509,0.1,0.1,4.086,0.0,0.349,51.404,6740.777,79490832.0,4078.242,213.61,3.169,-7.536,1.187,-3.944,48.394,608.806,0.0,0.0,0.0,0.0,0.003,0.0,0.035,0.041,40.845,0.007,0.081,0.278,2.768,3.494
